Heal_UID,Day,Disease Healed,Sector
22890,2519,The Shivers,11
22891,2520,Scramblepox,10
22892,2520,Smokesickness,6
22893,2520,Disquietingly Serene Bowel Syndrome,9
22894,2520,Disquietingly Serene Bowel Syndrome,7
22895,2520,Disquietingly Serene Bowel Syndrome,8
22896,2520,Disquietingly Serene Bowel Syndrome,10
22897,2520,Disquietingly Serene Bowel Syndrome,11
22898,2520,Disquietingly Serene Bowel Syndrome,8
22899,2521,Rumblepox,6
22900,2521,Rumblepox,6
22901,2521,Rumblepox,6
22902,2521,Rumblepox,6
22903,2521,Rumblepox,6
22904,2521,Rumblepox,6
22905,2521,Smokesickness,9
22906,2521,Smokesickness,9
22907,2521,Smokesickness,9
22908,2521,Smokesickness,9
22909,2521,Smokesickness,9
22910,2521,Smokesickness,9
22911,2521,Disquietingly Serene Bowel Syndrome,9
22912,2521,Disquietingly Serene Bowel Syndrome,5
22913,2521,Disquietingly Serene Bowel Syndrome,6
22914,2521,Disquietingly Serene Bowel Syndrome,6
22915,2521,Disquietingly Serene Bowel Syndrome,3
22916,2521,The Shivers,8
22917,2522,Bumblepox,5
22918,2522,Chucklepox,5
22919,2522,Smokesickness,8
22920,2522,Disquietingly Serene Bowel Syndrome,7
22921,2522,Disquietingly Serene Bowel Syndrome,6
22922,2522,Disquietingly Serene Bowel Syndrome,4
22923,2522,Disquietingly Serene Bowel Syndrome,7
22924,2522,Disquietingly Serene Bowel Syndrome,6
22925,2522,Disquietingly Serene Bowel Syndrome,6
22926,2522,Disquietingly Serene Bowel Syndrome,6
22927,2522,Chucklepox,3
22928,2522,The Shivers,6
22929,2523,Rumblepox,5
22930,2523,Bumblepox,5
22931,2523,Chucklepox,5
22932,2523,Bumblepox,5
22933,2523,Problems Disorder,8
22934,2523,Problems Disorder,8
22935,2523,Problems Disorder,8
22936,2523,Parachondria,8
22937,2523,Disease Syndrome,8
22938,2523,Problems Disorder,8
22939,2523,Problems Disorder,8
22940,2523,Parachondria,8
22941,2523,Disease Syndrome,8
22942,2523,Disease Syndrome,8
22943,2523,Disease Syndrome,8
22944,2523,Disease Syndrome,8
22945,2523,Disease Syndrome,8
22946,2523,Disease Syndrome,8
22947,2523,Disease Syndrome,8
22948,2523,Disquietingly Serene Bowel Syndrome,1
22949,2523,Disquietingly Serene Bowel Syndrome,1
22950,2523,Chucklepox,4
22951,2524,Smokesickness,6
22952,2524,Smokesickness,6
22953,2524,Smokesickness,6
22954,2524,Disquietingly Serene Bowel Syndrome,4
22955,2524,Disquietingly Serene Bowel Syndrome,1
22956,2524,Chucklepox,6
22957,2524,The Shivers,6
22958,2525,Gurglepox,1
22959,2525,Scramblepox,3
22960,2525,Smokesickness,8
22961,2525,Smokesickness,8
22962,2525,Smokesickness,8
22963,2525,Smokesickness,8
22964,2525,Smokesickness,8
22965,2525,Disquietingly Serene Bowel Syndrome,8
22966,2525,Disquietingly Serene Bowel Syndrome,10
22967,2525,Disquietingly Serene Bowel Syndrome,5
22968,2525,Disquietingly Serene Bowel Syndrome,6
22969,2525,Disquietingly Serene Bowel Syndrome,3
22970,2525,Disquietingly Serene Bowel Syndrome,9
22971,2526,Scramblepox,4
22972,2526,Disquietingly Serene Bowel Syndrome,4
22973,2526,Disquietingly Serene Bowel Syndrome,6
22974,2526,Disquietingly Serene Bowel Syndrome,9
22975,2526,Disquietingly Serene Bowel Syndrome,3
22976,2526,Chucklepox,4
22977,2526,The Shivers,8
22978,2527,Rumblepox,2
22979,2527,Scramblepox,5
22980,2527,Disquietingly Serene Bowel Syndrome,3
22981,2527,Disquietingly Serene Bowel Syndrome,11
22982,2527,Disquietingly Serene Bowel Syndrome,6
22983,2527,Disquietingly Serene Bowel Syndrome,7
22984,2527,Disquietingly Serene Bowel Syndrome,8
22985,2527,Chucklepox,9
22986,2527,The Shivers,12
22987,2528,Rumblepox,6
22988,2528,Rumblepox,6
22989,2528,Rumblepox,6
22990,2528,Rumblepox,6
22991,2528,Rumblepox,6
22992,2528,Rumblepox,6
22993,2528,Gurglepox,11
22994,2528,Scramblepox,6
22995,2528,The Shivers,2
22996,2529,Bumblepox,4
22997,2529,Bumblepox,7
22998,2529,Parachondria,9
22999,2529,Problems Disorder,9
23000,2529,Problems Disorder,9
23001,2529,Problems Disorder,9
23002,2529,Problems Disorder,9
23003,2529,Disease Syndrome,9
23004,2529,Disease Syndrome,9
23005,2529,Problems Disorder,9
23006,2529,Disease Syndrome,9
23007,2529,Disease Syndrome,9
23008,2529,Disease Syndrome,9
23009,2529,Problems Disorder,9
23010,2529,Problems Disorder,9
23011,2529,Parachondria,9
23012,2529,Parachondria,9
23013,2529,Problems Disorder,9
23014,2529,Smokesickness,10
23015,2529,Smokesickness,10
23016,2529,Disquietingly Serene Bowel Syndrome,6
23017,2529,Disquietingly Serene Bowel Syndrome,11
23018,2529,Disquietingly Serene Bowel Syndrome,8
23019,2529,Disquietingly Serene Bowel Syndrome,8
23020,2529,Disquietingly Serene Bowel Syndrome,4
23021,2529,Disquietingly Serene Bowel Syndrome,1
23022,2529,Disquietingly Serene Bowel Syndrome,1
23023,2529,Disquietingly Serene Bowel Syndrome,9
23024,2529,Chucklepox,5
23025,2530,Chucklepox,5
23026,2530,Scramblepox,6
23027,2530,Smokesickness,8
23028,2530,Disquietingly Serene Bowel Syndrome,8
23029,2530,Disquietingly Serene Bowel Syndrome,8
23030,2530,Disquietingly Serene Bowel Syndrome,7
23031,2530,Disquietingly Serene Bowel Syndrome,3
23032,2530,Disquietingly Serene Bowel Syndrome,8
23033,2530,Disquietingly Serene Bowel Syndrome,8
23034,2530,The Shivers,12
23035,2531,Chucklepox,6
23036,2531,Smokesickness,9
23037,2531,Smokesickness,9
23038,2531,Smokesickness,9
23039,2531,Disquietingly Serene Bowel Syndrome,4
23040,2531,Chucklepox,5
23041,2531,Scraped Elbow,8
23042,2532,Scramblepox,10
23043,2532,Disquietingly Serene Bowel Syndrome,5
23044,2532,Disquietingly Serene Bowel Syndrome,9
23045,2532,The Shivers,6
23046,2533,Gurglepox,2
23047,2533,Chucklepox,2
23048,2533,Rumblepox,2
23049,2533,Scramblepox,11
23050,2533,Smokesickness,9
23051,2533,Smokesickness,9
23052,2533,Smokesickness,9
23053,2533,Smokesickness,9
23054,2533,Smokesickness,9
23055,2533,Smokesickness,9
23056,2533,Smokesickness,9
23057,2533,Disquietingly Serene Bowel Syndrome,9
23058,2533,The Shivers,9
23059,2534,Rumblepox,4
23060,2534,Rumblepox,4
23061,2534,Rumblepox,4
23062,2534,Rumblepox,4
23063,2534,Bumblepox,10
23064,2534,Disquietingly Serene Bowel Syndrome,1
23065,2534,Disquietingly Serene Bowel Syndrome,6
23066,2534,Disquietingly Serene Bowel Syndrome,5
23067,2534,Disquietingly Serene Bowel Syndrome,1
23068,2535,Bumblepox,11
23069,2535,Disquietingly Serene Bowel Syndrome,9
23070,2535,Disquietingly Serene Bowel Syndrome,6
23071,2535,Disquietingly Serene Bowel Syndrome,4
23072,2535,Disquietingly Serene Bowel Syndrome,10
23073,2535,Disquietingly Serene Bowel Syndrome,2
23074,2535,Disquietingly Serene Bowel Syndrome,7
23075,2535,Chucklepox,2
23076,2535,Scraped Knee,7
23077,2535,The Shivers,4
23078,2536,Babblepox,2
23079,2536,Scramblepox,12
23080,2536,Smokesickness,9
23081,2536,Smokesickness,9
23082,2536,Disquietingly Serene Bowel Syndrome,3
23083,2536,Disquietingly Serene Bowel Syndrome,1
23084,2536,Disquietingly Serene Bowel Syndrome,8
23085,2536,Disquietingly Serene Bowel Syndrome,4
23086,2536,Disquietingly Serene Bowel Syndrome,3
23087,2536,Disquietingly Serene Bowel Syndrome,7
23088,2536,Disquietingly Serene Bowel Syndrome,7
23089,2536,Disquietingly Serene Bowel Syndrome,10
23090,2537,Gurglepox,11
23091,2537,Scramblepox,1
23092,2537,Disquietingly Serene Bowel Syndrome,2
23093,2537,Disquietingly Serene Bowel Syndrome,4
23094,2537,Disquietingly Serene Bowel Syndrome,1
23095,2538,Disquietingly Serene Bowel Syndrome,8
23096,2538,Disquietingly Serene Bowel Syndrome,8
23097,2538,Disquietingly Serene Bowel Syndrome,8
23098,2538,Scraped Elbow,2
23099,2538,Scraped Knee,2
23100,2538,Scraped Elbow,2
23101,2539,Scramblepox,5
23102,2539,Smokesickness,9
23103,2539,Disquietingly Serene Bowel Syndrome,7
23104,2539,Disquietingly Serene Bowel Syndrome,2
23105,2539,Disquietingly Serene Bowel Syndrome,9
23106,2539,Chucklepox,8
23107,2540,Gurglepox,11
23108,2540,Scramblepox,6
23109,2540,Scraped Knee,2
23110,2540,Scraped Elbow,2
23111,2541,Rumblepox,2
23112,2541,Rumblepox,2
23113,2541,Rumblepox,2
23114,2541,Disquietingly Serene Bowel Syndrome,9
23115,2542,Gurglepox,9
23116,2542,Scramblepox,6
23117,2542,Disquietingly Serene Bowel Syndrome,9
23118,2543,Scramblepox,7
23119,2543,Smokesickness,9
23120,2543,Smokesickness,9
23121,2543,Disquietingly Serene Bowel Syndrome,11
23122,2543,Disquietingly Serene Bowel Syndrome,7
23123,2543,Disquietingly Serene Bowel Syndrome,5
23124,2543,Disquietingly Serene Bowel Syndrome,4
23125,2543,Disquietingly Serene Bowel Syndrome,2
23126,2543,Disquietingly Serene Bowel Syndrome,2
23127,2543,Disquietingly Serene Bowel Syndrome,4
23128,2543,Scraped Knee,11
23129,2543,Scraped Knee,11
23130,2544,Chucklepox,2
23131,2544,Chucklepox,2
23132,2544,Bumblepox,8
23133,2544,Disquietingly Serene Bowel Syndrome,7
23134,2544,Disquietingly Serene Bowel Syndrome,7
23135,2545,Scramblepox,9
23136,2545,Smokesickness,6
23137,2545,Smokesickness,6
23138,2545,Smokesickness,6
23139,2545,Smokesickness,6
23140,2545,Smokesickness,6
23141,2545,Disquietingly Serene Bowel Syndrome,2
23142,2545,Disquietingly Serene Bowel Syndrome,3
23143,2545,Disquietingly Serene Bowel Syndrome,11
23144,2545,Disquietingly Serene Bowel Syndrome,4
23145,2545,Disquietingly Serene Bowel Syndrome,3
23146,2545,Disquietingly Serene Bowel Syndrome,9
23147,2545,Chucklepox,5
23148,2545,The Shivers,5
23149,2546,Scramblepox,12
23150,2546,Disquietingly Serene Bowel Syndrome,9
23151,2546,Disquietingly Serene Bowel Syndrome,9
23152,2546,Chucklepox,1
23153,2546,Scraped Knee,10
23154,2546,The Shivers,3
23155,2547,Scramblepox,11
23156,2547,Smokesickness,10
23157,2547,Disquietingly Serene Bowel Syndrome,5
23158,2547,Disquietingly Serene Bowel Syndrome,5
23159,2547,The Shivers,6
23160,2548,Disquietingly Serene Bowel Syndrome,2
23161,2548,Disquietingly Serene Bowel Syndrome,4
23162,2548,Disquietingly Serene Bowel Syndrome,10
23163,2548,Disquietingly Serene Bowel Syndrome,2
23164,2548,Disquietingly Serene Bowel Syndrome,9
23165,2548,The Shivers,6
23166,2549,Scramblepox,3
23167,2549,Smokesickness,2
23168,2549,Smokesickness,2
23169,2549,Disquietingly Serene Bowel Syndrome,5
23170,2549,Disquietingly Serene Bowel Syndrome,1
23171,2549,Disquietingly Serene Bowel Syndrome,12
23172,2549,Disquietingly Serene Bowel Syndrome,3
23173,2550,Chucklepox,3
23174,2550,Scramblepox,3
23175,2550,Bumblepox,3
23176,2550,Scramblepox,2
23177,2550,Smokesickness,9
23178,2550,Smokesickness,9
23179,2550,Smokesickness,9
23180,2550,Smokesickness,9
23181,2550,Smokesickness,9
23182,2550,Smokesickness,9
23183,2550,Smokesickness,9
23184,2550,Smokesickness,9
23185,2550,Disquietingly Serene Bowel Syndrome,7
23186,2550,Disquietingly Serene Bowel Syndrome,8
23187,2550,Disquietingly Serene Bowel Syndrome,7
23188,2550,Disquietingly Serene Bowel Syndrome,8
23189,2550,Disquietingly Serene Bowel Syndrome,3
23190,2550,Disquietingly Serene Bowel Syndrome,2
23191,2550,The Shivers,2
23192,2551,Rumblepox,6
23193,2551,Rumblepox,6
23194,2551,Rumblepox,6
23195,2551,Rumblepox,6
23196,2551,Gurglepox,11
23197,2551,Smokesickness,9
23198,2551,Smokesickness,9
23199,2552,Disquietingly Serene Bowel Syndrome,7
23200,2552,Disquietingly Serene Bowel Syndrome,1
23201,2552,Disquietingly Serene Bowel Syndrome,5
23202,2552,Disquietingly Serene Bowel Syndrome,7
23203,2552,Chucklepox,8
23204,2552,Scraped Knee,1
23205,2552,Scraped Knee,1
23206,2552,Scraped Knee,1
23207,2553,The Shivers,12
23208,2554,Scramblepox,5
23209,2554,Scramblepox,5
23210,2554,Scramblepox,6
23211,2554,Disquietingly Serene Bowel Syndrome,3
23212,2554,Disquietingly Serene Bowel Syndrome,10
23213,2554,Disquietingly Serene Bowel Syndrome,10
23214,2554,The Shivers,2
23215,2555,Gurglepox,1
23216,2555,Scramblepox,9
23217,2555,Problems Disorder,7
23218,2555,Problems Disorder,7
23219,2555,Parachondria,7
23220,2555,Disease Syndrome,7
23221,2555,Problems Disorder,7
23222,2555,Disease Syndrome,7
23223,2555,Problems Disorder,7
23224,2555,Problems Disorder,7
23225,2555,Parachondria,7
23226,2555,Disease Syndrome,7
23227,2555,Problems Disorder,7
23228,2555,Problems Disorder,7
23229,2555,Parachondria,7
23230,2555,Problems Disorder,7
23231,2555,Disease Syndrome,7
23232,2555,Problems Disorder,7
23233,2555,Disease Syndrome,7
23234,2555,Disquietingly Serene Bowel Syndrome,6
23235,2556,Bumblepox,1
23236,2556,Mildly But Persistently Itchy Throat,2
23237,2556,Bumblepox,10
23238,2556,Smokesickness,7
23239,2556,Smokesickness,7
23240,2556,Disquietingly Serene Bowel Syndrome,1
23241,2556,Disquietingly Serene Bowel Syndrome,4
23242,2556,Disquietingly Serene Bowel Syndrome,2
23243,2556,Disquietingly Serene Bowel Syndrome,2
23244,2556,Disquietingly Serene Bowel Syndrome,9
23245,2556,Disquietingly Serene Bowel Syndrome,6
23246,2556,Disquietingly Serene Bowel Syndrome,3
23247,2556,Chucklepox,6
23248,2556,The Shivers,2
23249,2557,Scramblepox,11
23250,2557,Smokesickness,11
23251,2557,Smokesickness,11
23252,2557,Smokesickness,11
23253,2557,Disquietingly Serene Bowel Syndrome,4
23254,2557,Disquietingly Serene Bowel Syndrome,4
23255,2557,The Shivers,6
23256,2558,Bumblepox,3
23257,2558,Babblepox,3
23258,2558,Scramblepox,10
23259,2558,Smokesickness,8
23260,2558,Smokesickness,8
23261,2558,Smokesickness,8
23262,2558,Smokesickness,8
23263,2558,Smokesickness,8
23264,2558,Smokesickness,8
23265,2558,Disquietingly Serene Bowel Syndrome,7
23266,2558,Disquietingly Serene Bowel Syndrome,5
23267,2558,Disquietingly Serene Bowel Syndrome,5
23268,2558,Disquietingly Serene Bowel Syndrome,9
23269,2558,Disquietingly Serene Bowel Syndrome,6
23270,2558,Disquietingly Serene Bowel Syndrome,5
23271,2558,Chucklepox,2
23272,2558,The Shivers,1
23273,2559,Scramblepox,1
23274,2559,Smokesickness,9
23275,2559,Disquietingly Serene Bowel Syndrome,10
23276,2559,Disquietingly Serene Bowel Syndrome,10
23277,2559,The Shivers,10
23278,2560,Rumblepox,6
23279,2560,Rumblepox,6
23280,2560,Rumblepox,6
23281,2560,Rumblepox,6
23282,2560,Gurglepox,5
23283,2560,Smokesickness,10
23284,2560,Smokesickness,10
23285,2560,Smokesickness,10
23286,2560,Smokesickness,10
23287,2560,Smokesickness,10
23288,2560,Smokesickness,10
23289,2560,Smokesickness,10
23290,2560,Disquietingly Serene Bowel Syndrome,2
23291,2560,Disquietingly Serene Bowel Syndrome,2
23292,2560,Disquietingly Serene Bowel Syndrome,5
23293,2560,Disquietingly Serene Bowel Syndrome,4
23294,2560,Disquietingly Serene Bowel Syndrome,4
23295,2560,Disquietingly Serene Bowel Syndrome,1
23296,2560,The Shivers,1
23297,2561,Scramblepox,1
23298,2561,Disquietingly Serene Bowel Syndrome,6
23299,2561,Disquietingly Serene Bowel Syndrome,9
23300,2561,Disquietingly Serene Bowel Syndrome,5
23301,2561,Disquietingly Serene Bowel Syndrome,2
23302,2561,Disquietingly Serene Bowel Syndrome,6
23303,2561,Disquietingly Serene Bowel Syndrome,10
23304,2561,Disquietingly Serene Bowel Syndrome,5
23305,2561,Disquietingly Serene Bowel Syndrome,2
23306,2561,Scraped Elbow,11
23307,2561,Scraped Knee,11
23308,2561,The Shivers,2
23309,2562,Scramblepox,4
23310,2562,Bumblepox,2
23311,2562,Disquietingly Serene Bowel Syndrome,6
23312,2562,Disquietingly Serene Bowel Syndrome,9
23313,2562,Disquietingly Serene Bowel Syndrome,8
23314,2562,Disquietingly Serene Bowel Syndrome,12
23315,2562,Disquietingly Serene Bowel Syndrome,8
23316,2562,Disquietingly Serene Bowel Syndrome,4
23317,2562,Disquietingly Serene Bowel Syndrome,6
23318,2563,Scramblepox,4
23319,2563,Chucklepox,4
23320,2563,Scramblepox,3
23321,2563,Smokesickness,11
23322,2563,Smokesickness,11
23323,2563,Smokesickness,11
23324,2563,Smokesickness,11
23325,2563,Disquietingly Serene Bowel Syndrome,7
23326,2563,Disquietingly Serene Bowel Syndrome,7
23327,2563,Disquietingly Serene Bowel Syndrome,7
23328,2564,Smokesickness,4
23329,2564,Smokesickness,4
23330,2564,Disquietingly Serene Bowel Syndrome,2
23331,2564,Disquietingly Serene Bowel Syndrome,3
23332,2564,Disquietingly Serene Bowel Syndrome,3
23333,2564,Disquietingly Serene Bowel Syndrome,1
23334,2564,Disquietingly Serene Bowel Syndrome,6
23335,2564,Disquietingly Serene Bowel Syndrome,7
23336,2564,The Shivers,2
23337,2565,Chucklepox,6
23338,2565,Scramblepox,6
23339,2565,Mildly But Persistently Itchy Throat,1
23340,2565,Scramblepox,7
23341,2565,Smokesickness,9
23342,2565,Smokesickness,9
23343,2565,Disquietingly Serene Bowel Syndrome,8
23344,2566,Scramblepox,6
23345,2566,Smokesickness,3
23346,2566,Smokesickness,3
23347,2566,Disquietingly Serene Bowel Syndrome,11
23348,2566,The Shivers,6
23349,2567,Gurglepox,5
23350,2567,Scramblepox,9
23351,2567,Chucklepox,2
23352,2567,The Shivers,3
23353,2568,Smokesickness,11
23354,2568,Smokesickness,11
23355,2568,Smokesickness,11
23356,2568,Smokesickness,11
23357,2568,Smokesickness,11
23358,2569,Smokesickness,7
23359,2569,Smokesickness,7
23360,2569,Smokesickness,7
23361,2569,Disquietingly Serene Bowel Syndrome,5
23362,2569,Disquietingly Serene Bowel Syndrome,3
23363,2569,Disquietingly Serene Bowel Syndrome,7
23364,2569,Disquietingly Serene Bowel Syndrome,2
23365,2569,Disquietingly Serene Bowel Syndrome,3
23366,2569,Chucklepox,5
23367,2569,The Shivers,6
23368,2570,Rumblepox,2
23369,2570,Rumblepox,2
23370,2570,Rumblepox,2
23371,2570,Rumblepox,2
23372,2570,Rumblepox,2
23373,2570,Smokesickness,8
23374,2570,Disquietingly Serene Bowel Syndrome,1
23375,2570,Disquietingly Serene Bowel Syndrome,4
23376,2570,Disquietingly Serene Bowel Syndrome,6
23377,2570,Disquietingly Serene Bowel Syndrome,4
23378,2570,Disquietingly Serene Bowel Syndrome,8
23379,2570,Disquietingly Serene Bowel Syndrome,7
23380,2570,Disquietingly Serene Bowel Syndrome,2
23381,2571,Chucklepox,3
23382,2571,Problems Disorder,5
23383,2571,Parachondria,5
23384,2571,Disease Syndrome,5
23385,2571,Disease Syndrome,5
23386,2571,Disease Syndrome,5
23387,2571,Problems Disorder,5
23388,2571,Disease Syndrome,5
23389,2571,Problems Disorder,5
23390,2571,Problems Disorder,5
23391,2571,Problems Disorder,5
23392,2571,Problems Disorder,5
23393,2571,Parachondria,5
23394,2571,Disease Syndrome,5
23395,2571,Disease Syndrome,5
23396,2571,Problems Disorder,5
23397,2571,Smokesickness,7
23398,2571,Smokesickness,7
23399,2571,Smokesickness,7
23400,2571,Smokesickness,7
23401,2571,Smokesickness,7
23402,2571,Smokesickness,7
23403,2571,Disquietingly Serene Bowel Syndrome,4
23404,2571,The Shivers,12
23405,2572,Disquietingly Serene Bowel Syndrome,8
23406,2572,Disquietingly Serene Bowel Syndrome,8
23407,2572,Disquietingly Serene Bowel Syndrome,8
23408,2572,The Shivers,6
23409,2573,Gurglepox,6
23410,2573,Disquietingly Serene Bowel Syndrome,9
23411,2573,Disquietingly Serene Bowel Syndrome,9
23412,2573,Disquietingly Serene Bowel Syndrome,9
23413,2573,The Shivers,3
23414,2574,Bumblepox,6
23415,2574,Scramblepox,4
23416,2574,Smokesickness,7
23417,2574,Smokesickness,7
23418,2574,Smokesickness,7
23419,2574,Smokesickness,7
23420,2574,Smokesickness,7
23421,2574,Smokesickness,7
23422,2574,Disquietingly Serene Bowel Syndrome,2
23423,2574,Disquietingly Serene Bowel Syndrome,8
23424,2574,Disquietingly Serene Bowel Syndrome,9
23425,2574,Scraped Knee,5
23426,2575,Rumblepox,1
23427,2575,Rumblepox,6
23428,2575,Rumblepox,6
23429,2575,Chucklepox,6
23430,2575,Scramblepox,6
23431,2575,Scramblepox,3
23432,2576,Mildly But Persistently Itchy Throat,11
23433,2576,Bumblepox,6
23434,2576,Disquietingly Serene Bowel Syndrome,8
23435,2577,Chucklepox,5
23436,2577,Smokesickness,7
23437,2577,Smokesickness,7
23438,2577,Smokesickness,7
23439,2577,Disquietingly Serene Bowel Syndrome,7
23440,2577,Disquietingly Serene Bowel Syndrome,2
23441,2577,Disquietingly Serene Bowel Syndrome,1
23442,2577,Disquietingly Serene Bowel Syndrome,3
23443,2577,Disquietingly Serene Bowel Syndrome,2
23444,2578,Scramblepox,6
23445,2578,Disease Syndrome,5
23446,2578,Parachondria,5
23447,2578,Problems Disorder,5
23448,2578,Problems Disorder,5
23449,2578,Disease Syndrome,5
23450,2578,Disease Syndrome,5
23451,2578,Disease Syndrome,5
23452,2578,Parachondria,5
23453,2578,Problems Disorder,5
23454,2578,Parachondria,5
23455,2578,Smokesickness,7
23456,2578,Smokesickness,7
23457,2578,Smokesickness,7
23458,2578,Disquietingly Serene Bowel Syndrome,5
23459,2578,Disquietingly Serene Bowel Syndrome,2
23460,2578,Disquietingly Serene Bowel Syndrome,7
23461,2578,Disquietingly Serene Bowel Syndrome,2
23462,2578,Disquietingly Serene Bowel Syndrome,8
23463,2578,Disquietingly Serene Bowel Syndrome,4
23464,2578,Disquietingly Serene Bowel Syndrome,4
23465,2578,Disquietingly Serene Bowel Syndrome,8
23466,2578,The Shivers,6
23467,2579,Bumblepox,7
23468,2579,Problems Disorder,7
